epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,24974.3,0.30568,0.24419,0.81441,0.95885,0.95776,0.9817,0.93785,0.30819,0.21299,0.82392,0.004951,0.004951,0.004951
155,25132.3,0.30688,0.24328,0.81277,0.95776,0.95747,0.98293,0.9394,0.30666,0.20996,0.82386,0.004918,0.004918,0.004918
156,25299.5,0.30055,0.23941,0.80986,0.95141,0.96337,0.98573,0.94048,0.30584,0.2113,0.82279,0.004885,0.004885,0.004885
157,25463.4,0.30321,0.24144,0.8115,0.95789,0.96225,0.9857,0.94005,0.30663,0.20968,0.82312,0.004852,0.004852,0.004852
158,25613.7,0.30187,0.23903,0.81173,0.9523,0.96812,0.98401,0.94019,0.30578,0.20977,0.82253,0.004819,0.004819,0.004819
159,25782.1,0.30118,0.23525,0.80838,0.96049,0.96015,0.98444,0.94004,0.30578,0.21171,0.82274,0.004786,0.004786,0.004786
160,25951.1,0.30283,0.23998,0.81234,0.95798,0.96181,0.983,0.93889,0.30558,0.21167,0.8227,0.004753,0.004753,0.004753
161,26109.2,0.30302,0.2387,0.81221,0.95907,0.9606,0.98235,0.93941,0.30466,0.21278,0.82243,0.00472,0.00472,0.00472
162,26267.3,0.29998,0.23797,0.8114,0.96053,0.9575,0.9833,0.94021,0.30412,0.2117,0.82182,0.004687,0.004687,0.004687
163,26430.2,0.29884,0.23691,0.81228,0.9596,0.9605,0.98356,0.94046,0.30315,0.21072,0.82175,0.004654,0.004654,0.004654
164,26588.1,0.29744,0.23571,0.81051,0.96259,0.95387,0.98322,0.93925,0.30425,0.21137,0.82197,0.004621,0.004621,0.004621
165,26752.4,0.29616,0.23536,0.80835,0.96349,0.95343,0.98279,0.93981,0.30479,0.21036,0.82193,0.004588,0.004588,0.004588
166,26919.3,0.29232,0.23179,0.81093,0.9617,0.95498,0.98315,0.94131,0.30599,0.21092,0.82256,0.004555,0.004555,0.004555
167,27072.3,0.29586,0.2326,0.80944,0.95898,0.95861,0.98369,0.94088,0.30561,0.21031,0.82224,0.004522,0.004522,0.004522
168,27238.1,0.29283,0.2327,0.80967,0.95804,0.96191,0.98401,0.94165,0.30491,0.20893,0.82139,0.004489,0.004489,0.004489
169,27408,0.29259,0.22973,0.80908,0.95897,0.95859,0.98441,0.94152,0.30472,0.20957,0.82129,0.004456,0.004456,0.004456
170,27566.8,0.29408,0.23272,0.81267,0.95917,0.96217,0.98435,0.94172,0.30445,0.20835,0.82148,0.004423,0.004423,0.004423
171,27725,0.29204,0.23285,0.80906,0.9603,0.96214,0.98423,0.94179,0.30407,0.20675,0.82189,0.00439,0.00439,0.00439
172,27885.2,0.29165,0.23211,0.81008,0.95934,0.96595,0.98388,0.94154,0.30414,0.20594,0.82188,0.004357,0.004357,0.004357
173,28045.4,0.29093,0.22642,0.80826,0.96021,0.9659,0.9847,0.94241,0.30408,0.20587,0.82241,0.004324,0.004324,0.004324
174,28208,0.28562,0.22376,0.8065,0.96197,0.96439,0.98485,0.9431,0.30437,0.20436,0.82301,0.004291,0.004291,0.004291
175,28377.1,0.28848,0.23,0.80945,0.96098,0.96612,0.98403,0.94359,0.30362,0.20454,0.82282,0.004258,0.004258,0.004258
176,28532.7,0.28546,0.22328,0.8079,0.96309,0.96637,0.98488,0.94396,0.30234,0.20503,0.82176,0.004225,0.004225,0.004225
177,28697.8,0.28838,0.22721,0.80902,0.95993,0.96765,0.98457,0.94355,0.3019,0.20613,0.82159,0.004192,0.004192,0.004192
178,28866.8,0.28676,0.22596,0.80775,0.96088,0.96468,0.98404,0.94338,0.30139,0.20641,0.82126,0.004159,0.004159,0.004159
179,29027.1,0.28602,0.22628,0.80878,0.95915,0.96509,0.98393,0.94407,0.30057,0.20656,0.82087,0.004126,0.004126,0.004126
180,29186.6,0.28576,0.22438,0.80873,0.95994,0.96336,0.985,0.94383,0.2995,0.20571,0.8204,0.004093,0.004093,0.004093
181,29343.8,0.28311,0.22334,0.80661,0.96227,0.96227,0.98489,0.94357,0.29924,0.20474,0.82017,0.00406,0.00406,0.00406
182,29505.3,0.28222,0.22013,0.80649,0.96257,0.9614,0.98557,0.94421,0.29881,0.20508,0.82016,0.004027,0.004027,0.004027
183,29666.7,0.2822,0.22289,0.80711,0.95811,0.96398,0.98549,0.94353,0.29839,0.204,0.82008,0.003994,0.003994,0.003994
184,29835.9,0.28057,0.22075,0.80616,0.95924,0.96451,0.98518,0.9446,0.29812,0.2035,0.82039,0.003961,0.003961,0.003961
185,29993.8,0.28274,0.22327,0.80778,0.95897,0.96192,0.98513,0.94416,0.29792,0.20455,0.82053,0.003928,0.003928,0.003928
186,30154.2,0.27728,0.2203,0.80522,0.96088,0.96147,0.98504,0.94426,0.29717,0.20333,0.82054,0.003895,0.003895,0.003895
