epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,13174.9,0.32647,0.2374,0.80356,0.95556,0.96249,0.98934,0.94693,0.31849,0.22101,0.79868,0.003796,0.003796,0.003796
190,13241.5,0.32561,0.2369,0.8035,0.95638,0.96306,0.98864,0.94792,0.31844,0.22044,0.79873,0.003763,0.003763,0.003763
191,13315.4,0.32378,0.23405,0.80387,0.95717,0.96315,0.98849,0.94452,0.31708,0.22031,0.79843,0.00373,0.00373,0.00373
192,13413.4,0.32812,0.23782,0.80507,0.95728,0.96348,0.9885,0.94369,0.31778,0.21906,0.79953,0.003697,0.003697,0.003697
193,13489.4,0.32358,0.23609,0.80524,0.95727,0.96306,0.98835,0.94544,0.31814,0.21905,0.79996,0.003664,0.003664,0.003664
194,13581.1,0.32564,0.23576,0.80555,0.95794,0.96333,0.98833,0.9452,0.31696,0.21854,0.79954,0.003631,0.003631,0.003631
195,13674.3,0.32019,0.23468,0.80372,0.95804,0.96324,0.98825,0.94512,0.3172,0.21844,0.79993,0.003598,0.003598,0.003598
196,13781,0.3223,0.23452,0.8023,0.9584,0.96268,0.98823,0.94683,0.3172,0.21794,0.79977,0.003565,0.003565,0.003565
197,13973.2,0.3211,0.23151,0.80272,0.95869,0.96287,0.9883,0.94471,0.31649,0.21793,0.79922,0.003532,0.003532,0.003532
198,14153.6,0.31632,0.22999,0.80157,0.95876,0.96336,0.98762,0.94465,0.31587,0.21737,0.79844,0.003499,0.003499,0.003499
199,14277.3,0.32242,0.23201,0.80393,0.95869,0.96277,0.98764,0.94423,0.31597,0.21743,0.79848,0.003466,0.003466,0.003466
200,14393.7,0.32152,0.23345,0.80231,0.9582,0.96287,0.9876,0.94302,0.31578,0.21837,0.79822,0.003433,0.003433,0.003433
201,14492,0.31596,0.23188,0.8033,0.95807,0.96427,0.98767,0.94685,0.31614,0.21838,0.79824,0.0034,0.0034,0.0034
202,14584.2,0.31921,0.23033,0.8021,0.95803,0.96412,0.98742,0.94658,0.31652,0.21816,0.79846,0.003367,0.003367,0.003367
203,14660,0.31822,0.23144,0.80202,0.95822,0.9635,0.98828,0.9477,0.31756,0.219,0.79928,0.003334,0.003334,0.003334
204,14734.4,0.31439,0.22884,0.80204,0.95781,0.96375,0.98753,0.94792,0.31663,0.21938,0.79923,0.003301,0.003301,0.003301
205,14797.1,0.31387,0.22855,0.80181,0.95846,0.96259,0.98833,0.94748,0.31666,0.21883,0.79967,0.003268,0.003268,0.003268
206,14865.3,0.31459,0.22554,0.8029,0.95868,0.96254,0.98808,0.9482,0.31635,0.21898,0.79944,0.003235,0.003235,0.003235
207,14938.7,0.31188,0.22481,0.80053,0.9588,0.96359,0.98816,0.95,0.31638,0.21918,0.7995,0.003202,0.003202,0.003202
208,15004.1,0.31333,0.22766,0.80322,0.95867,0.96399,0.98833,0.95007,0.31607,0.21897,0.79947,0.003169,0.003169,0.003169
209,15065.5,0.30989,0.22434,0.79978,0.95863,0.96365,0.98829,0.95251,0.3162,0.21899,0.79938,0.003136,0.003136,0.003136
210,15135,0.31069,0.22573,0.80153,0.95859,0.9633,0.98832,0.95209,0.31521,0.21805,0.79913,0.003103,0.003103,0.003103
211,15205,0.3113,0.22498,0.80167,0.95878,0.96385,0.98839,0.94988,0.31486,0.21827,0.79922,0.00307,0.00307,0.00307
212,15270.4,0.31371,0.22795,0.80174,0.95875,0.96358,0.98823,0.94982,0.31503,0.21855,0.79922,0.003037,0.003037,0.003037
213,15333.7,0.311,0.22658,0.8021,0.9586,0.9638,0.98818,0.94972,0.31514,0.21861,0.79916,0.003004,0.003004,0.003004
214,15397.4,0.30667,0.22169,0.80089,0.95857,0.96392,0.98751,0.94612,0.31512,0.21839,0.79901,0.002971,0.002971,0.002971
215,15467.7,0.31,0.22425,0.79945,0.9589,0.96416,0.98826,0.94868,0.31518,0.21874,0.79907,0.002938,0.002938,0.002938
216,15535.1,0.30608,0.22077,0.80045,0.95898,0.96368,0.98808,0.94903,0.31496,0.21908,0.79904,0.002905,0.002905,0.002905
217,15597.7,0.30672,0.22196,0.80076,0.95948,0.964,0.98812,0.95257,0.31465,0.21885,0.79898,0.002872,0.002872,0.002872
218,15660,0.30226,0.21983,0.79918,0.96016,0.96399,0.98813,0.95357,0.31451,0.2189,0.79902,0.002839,0.002839,0.002839
219,15730.1,0.30425,0.22133,0.8002,0.95968,0.96421,0.98805,0.95348,0.31419,0.21882,0.79885,0.002806,0.002806,0.002806
220,15801.2,0.30822,0.22439,0.80247,0.95967,0.96415,0.98806,0.95366,0.31431,0.2186,0.7989,0.002773,0.002773,0.002773
221,15865.9,0.30423,0.21976,0.80105,0.95921,0.96394,0.98884,0.9526,0.31423,0.21882,0.79902,0.00274,0.00274,0.00274
222,15929.5,0.3028,0.21806,0.79949,0.95957,0.96388,0.9888,0.95304,0.31447,0.21885,0.79918,0.002707,0.002707,0.002707
223,15996.5,0.30012,0.21767,0.79926,0.95936,0.96395,0.9888,0.95346,0.31428,0.21862,0.79914,0.002674,0.002674,0.002674
224,16070.1,0.30118,0.21793,0.80075,0.95897,0.96418,0.98958,0.95298,0.31374,0.21851,0.79896,0.002641,0.002641,0.002641
225,16141.4,0.29701,0.21665,0.7993,0.95877,0.96434,0.98958,0.95392,0.31346,0.21885,0.79879,0.002608,0.002608,0.002608
226,16203,0.29755,0.21682,0.7994,0.95878,0.9642,0.98955,0.95137,0.31335,0.21897,0.79879,0.002575,0.002575,0.002575
227,16263.4,0.29571,0.21504,0.79985,0.9586,0.96432,0.98958,0.95116,0.31288,0.21827,0.79864,0.002542,0.002542,0.002542
228,16336,0.29625,0.21635,0.79747,0.95875,0.96427,0.98954,0.94988,0.31252,0.21794,0.79853,0.002509,0.002509,0.002509
229,16409,0.29751,0.21684,0.79888,0.95866,0.96445,0.98952,0.9503,0.31233,0.21713,0.79852,0.002476,0.002476,0.002476
230,16475,0.29729,0.21523,0.80074,0.95879,0.96419,0.98953,0.95008,0.31199,0.21663,0.79845,0.002443,0.002443,0.002443
231,16541.4,0.29577,0.21332,0.80024,0.95881,0.96385,0.98875,0.94927,0.31195,0.21715,0.79845,0.00241,0.00241,0.00241
232,16615.7,0.29202,0.21137,0.79709,0.95893,0.96478,0.98878,0.94978,0.31151,0.21682,0.79837,0.002377,0.002377,0.002377
233,16685.5,0.29201,0.21158,0.79659,0.95883,0.96495,0.9888,0.94783,0.31123,0.21711,0.79837,0.002344,0.002344,0.002344
234,16748.1,0.29224,0.21026,0.79757,0.95889,0.96487,0.98797,0.94675,0.31084,0.21713,0.7984,0.002311,0.002311,0.002311
235,16811,0.29295,0.2122,0.7967,0.96053,0.9649,0.98792,0.94714,0.31049,0.2174,0.79837,0.002278,0.002278,0.002278
236,16879.9,0.29066,0.20982,0.7973,0.96088,0.96456,0.98783,0.94715,0.31039,0.21718,0.7984,0.002245,0.002245,0.002245
237,16951.5,0.28874,0.20778,0.79721,0.96064,0.96461,0.9878,0.94665,0.31036,0.21726,0.79838,0.002212,0.002212,0.002212
238,17014.7,0.28964,0.20901,0.79744,0.96058,0.96458,0.98778,0.94765,0.31009,0.21736,0.79829,0.002179,0.002179,0.002179
239,17077,0.28753,0.20945,0.79587,0.96021,0.96383,0.98782,0.94838,0.30986,0.2175,0.79807,0.002146,0.002146,0.002146
240,17144,0.28825,0.20854,0.79841,0.96037,0.96368,0.98711,0.94821,0.30959,0.21741,0.79802,0.002113,0.002113,0.002113
241,17216.2,0.28879,0.20779,0.79737,0.96033,0.96365,0.98706,0.94704,0.31009,0.21708,0.7985,0.00208,0.00208,0.00208
242,17279.7,0.28705,0.20827,0.79756,0.96036,0.96355,0.98708,0.94704,0.30995,0.21686,0.79855,0.002047,0.002047,0.002047
243,17342.9,0.28639,0.20758,0.7977,0.96038,0.96352,0.98711,0.9471,0.30984,0.21667,0.7986,0.002014,0.002014,0.002014
244,17406.3,0.28404,0.20617,0.79699,0.96045,0.96352,0.98714,0.94715,0.30967,0.21693,0.79862,0.001981,0.001981,0.001981
245,17474.4,0.28029,0.20473,0.7966,0.96044,0.96349,0.98711,0.94739,0.30979,0.2171,0.79869,0.001948,0.001948,0.001948
246,17547.2,0.28035,0.20262,0.79512,0.96054,0.96351,0.98711,0.94727,0.30964,0.21737,0.79862,0.001915,0.001915,0.001915
247,17611.7,0.28202,0.20369,0.79836,0.96054,0.96353,0.98715,0.94756,0.30937,0.21735,0.79862,0.001882,0.001882,0.001882
248,17675.8,0.28435,0.20466,0.79556,0.96036,0.96365,0.98716,0.9476,0.30942,0.21705,0.79868,0.001849,0.001849,0.001849
249,17742,0.28069,0.20254,0.79583,0.96054,0.96356,0.98717,0.94748,0.30923,0.21689,0.79861,0.001816,0.001816,0.001816
250,17816.2,0.27684,0.2005,0.79506,0.96069,0.96362,0.98714,0.94751,0.30917,0.21685,0.79864,0.001783,0.001783,0.001783
251,17880.6,0.2781,0.20248,0.79593,0.9607,0.96361,0.98717,0.94748,0.30921,0.21686,0.7987,0.00175,0.00175,0.00175
252,17943.6,0.27644,0.19983,0.7946,0.96197,0.96416,0.98718,0.94777,0.30916,0.21702,0.79865,0.001717,0.001717,0.001717
253,18008.4,0.27745,0.19959,0.79644,0.96201,0.96412,0.98793,0.94837,0.30916,0.21693,0.79862,0.001684,0.001684,0.001684
254,18073.6,0.27703,0.20033,0.79459,0.96194,0.96408,0.98797,0.94841,0.30917,0.21739,0.79862,0.001651,0.001651,0.001651
255,18140.8,0.27766,0.20054,0.7964,0.96055,0.96317,0.98798,0.94846,0.30928,0.21749,0.79867,0.001618,0.001618,0.001618
256,18213.2,0.27423,0.19717,0.79459,0.96077,0.96367,0.98794,0.94813,0.30919,0.21736,0.79867,0.001585,0.001585,0.001585
257,18279.3,0.27787,0.20117,0.79689,0.96061,0.9639,0.98795,0.94863,0.30918,0.21739,0.79871,0.001552,0.001552,0.001552
258,18345.1,0.27276,0.19627,0.79232,0.96085,0.96382,0.98876,0.94937,0.30904,0.21704,0.79867,0.001519,0.001519,0.001519
259,18421.3,0.27348,0.19743,0.79528,0.96083,0.96384,0.98874,0.94922,0.30863,0.217,0.79861,0.001486,0.001486,0.001486
260,18486.1,0.27188,0.19599,0.7963,0.96078,0.96422,0.98878,0.94942,0.30888,0.21752,0.79857,0.001453,0.001453,0.001453
261,18547,0.27294,0.19652,0.79375,0.96094,0.96425,0.98879,0.9497,0.3088,0.21755,0.79856,0.00142,0.00142,0.00142
262,18609.4,0.26902,0.19418,0.79355,0.96086,0.96417,0.98877,0.94984,0.30861,0.21733,0.79848,0.001387,0.001387,0.001387
263,18678,0.26701,0.19251,0.79335,0.96078,0.96454,0.98877,0.94985,0.30845,0.2174,0.79841,0.001354,0.001354,0.001354
264,18751.4,0.27243,0.19741,0.79561,0.96056,0.9647,0.98879,0.94994,0.30846,0.21757,0.79837,0.001321,0.001321,0.001321
265,18814.4,0.27057,0.19572,0.79228,0.96058,0.96482,0.98882,0.94952,0.30839,0.21796,0.79844,0.001288,0.001288,0.001288
266,18878.3,0.26785,0.19399,0.79374,0.96048,0.96479,0.98884,0.94942,0.30832,0.21798,0.79845,0.001255,0.001255,0.001255
267,18949.4,0.26644,0.19236,0.79471,0.96041,0.96522,0.98882,0.94971,0.3081,0.21815,0.79837,0.001222,0.001222,0.001222
268,19016,0.26802,0.19289,0.79372,0.96024,0.96597,0.98886,0.9498,0.30799,0.21835,0.79832,0.001189,0.001189,0.001189
269,19078.4,0.26228,0.19036,0.79289,0.96026,0.96608,0.98878,0.94971,0.30795,0.21851,0.79832,0.001156,0.001156,0.001156
270,19138.2,0.26489,0.19197,0.79295,0.96024,0.96618,0.98877,0.94991,0.30788,0.21856,0.79836,0.001123,0.001123,0.001123
271,19210.2,0.26474,0.19054,0.79335,0.96031,0.96579,0.98879,0.95024,0.30788,0.21888,0.79823,0.00109,0.00109,0.00109
272,19281.3,0.26384,0.19139,0.7951,0.96028,0.96608,0.98886,0.95047,0.30783,0.21883,0.79829,0.001057,0.001057,0.001057
273,19343.2,0.26326,0.19145,0.79244,0.96038,0.96573,0.98884,0.95033,0.30795,0.21887,0.79839,0.001024,0.001024,0.001024
274,19405.6,0.26283,0.19016,0.79338,0.96037,0.96579,0.98886,0.95052,0.30772,0.21891,0.79832,0.000991,0.000991,0.000991
275,19469.3,0.2575,0.1864,0.79305,0.96033,0.96586,0.98885,0.95063,0.30762,0.21927,0.79837,0.000958,0.000958,0.000958
276,19545,0.25888,0.18696,0.79136,0.96029,0.96558,0.98884,0.95055,0.30766,0.21939,0.79836,0.000925,0.000925,0.000925
277,19618,0.26002,0.1896,0.79163,0.9603,0.96578,0.98883,0.95061,0.30768,0.21922,0.79832,0.000892,0.000892,0.000892
278,19680.5,0.25754,0.18573,0.79068,0.96012,0.9664,0.98881,0.95072,0.30763,0.21936,0.79837,0.000859,0.000859,0.000859
279,19742.8,0.25672,0.18623,0.79287,0.96019,0.96623,0.98882,0.95065,0.3076,0.21947,0.79836,0.000826,0.000826,0.000826
280,19812.5,0.25806,0.18664,0.79332,0.96001,0.96636,0.98884,0.95087,0.30753,0.21958,0.79829,0.000793,0.000793,0.000793
281,19880.1,0.25352,0.18356,0.7913,0.96014,0.96629,0.98886,0.95075,0.30756,0.22008,0.79836,0.00076,0.00076,0.00076
282,19945.6,0.25306,0.18332,0.79022,0.95979,0.96646,0.98887,0.95071,0.3075,0.21988,0.79835,0.000727,0.000727,0.000727
283,20006.6,0.25471,0.18548,0.79246,0.95989,0.96642,0.98887,0.95189,0.30766,0.22005,0.79846,0.000694,0.000694,0.000694
284,20068,0.25456,0.18377,0.7912,0.9597,0.96644,0.98888,0.95197,0.30764,0.22049,0.79847,0.000661,0.000661,0.000661
285,20135.9,0.25098,0.18117,0.79184,0.95979,0.96639,0.98883,0.9493,0.30776,0.22053,0.79852,0.000628,0.000628,0.000628
286,20208.7,0.25381,0.18395,0.7928,0.95972,0.96655,0.98884,0.94908,0.30785,0.2206,0.79859,0.000595,0.000595,0.000595
287,20273.3,0.25137,0.18265,0.79163,0.95966,0.96665,0.98879,0.9491,0.30783,0.22073,0.79863,0.000562,0.000562,0.000562
288,20334.6,0.25371,0.1847,0.79337,0.95923,0.96698,0.98877,0.949,0.30789,0.22056,0.79869,0.000529,0.000529,0.000529
289,20392.7,0.25393,0.18379,0.79078,0.95935,0.9669,0.98881,0.95184,0.3078,0.22063,0.79861,0.000496,0.000496,0.000496
290,20438.5,0.24959,0.18148,0.79087,0.95938,0.967,0.98879,0.94891,0.30779,0.22062,0.7986,0.000463,0.000463,0.000463
291,20486.7,0.22847,0.15917,0.77584,0.95925,0.96697,0.98881,0.94908,0.30799,0.2209,0.79868,0.00043,0.00043,0.00043
292,20536.1,0.22062,0.15606,0.77602,0.95904,0.96713,0.98879,0.95163,0.30809,0.22082,0.7988,0.000397,0.000397,0.000397
293,20575.4,0.21673,0.15452,0.77502,0.95943,0.96692,0.98879,0.95181,0.30815,0.22105,0.7989,0.000364,0.000364,0.000364
294,20613.8,0.21485,0.15303,0.77576,0.95945,0.96681,0.98875,0.95193,0.30822,0.22127,0.79896,0.000331,0.000331,0.000331
295,20662.6,0.2118,0.15171,0.77375,0.95949,0.96665,0.98877,0.95202,0.30817,0.22138,0.79905,0.000298,0.000298,0.000298
296,20709.1,0.21096,0.15039,0.77543,0.95939,0.96687,0.98877,0.95182,0.30814,0.22172,0.79908,0.000265,0.000265,0.000265
297,20753.6,0.2115,0.1512,0.7753,0.95943,0.96706,0.98874,0.95181,0.30814,0.22156,0.79914,0.000232,0.000232,0.000232
298,20793.3,0.20923,0.14976,0.77308,0.95932,0.96722,0.98874,0.95225,0.30821,0.22166,0.79915,0.000199,0.000199,0.000199
299,20832.5,0.20859,0.14903,0.77416,0.95939,0.96718,0.98873,0.95228,0.30836,0.22177,0.79933,0.000166,0.000166,0.000166
300,20878.4,0.20545,0.1474,0.77239,0.95936,0.9672,0.98874,0.94932,0.3085,0.22205,0.79938,0.000133,0.000133,0.000133
